fsr_forefoot_left,fsr_forefoot_right,fsr_midfoot_left,fsr_midfoot_right,fsr_heel_left,fsr_heel_right,speed_kmh,cadence_spm,stride_length_m,ground_contact_time_ms,left_pressure,right_pressure,pressure_imbalance,total_pressure,forefoot_pressure,midfoot_pressure,heel_pressure,forefoot_heel_ratio,left_right_ratio
43.71554095049159,43.76758801645822,22.257764506127245,33.49401312441085,44.34469376748859,51.825162035977606,10.453813450893321,171.76773413195184,1.185415998511536,335.2615385387297,110.31799922410742,129.08676317684666,18.768763952739235,239.4047624009541,87.4831289669498,55.75177763053809,96.16985580346619,0.9003114005221067,0.848034008457382
74.96018169875379,63.51392089041647,27.986226942955476,44.095903240798265,63.0088691295404,66.13324648574172,5.2028928450018395,154.91410170397145,1.350232038789099,277.13959043276276,165.95527777124965,173.74307061695646,7.787792845706804,339.6983483882061,138.47410258917026,72.08213018375375,129.14211561528214,1.0640222185915482,0.9497102070217709
64.24467747077988,65.77225813827766,50.96256790339018,49.73744380694597,45.44932069099758,34.36047867811543,9.104283988036817,177.775905884342,1.2771863705896334,305.68590522195063,160.65656606516762,149.87018062333908,10.786385441828543,310.5267466885067,130.01693560905755,100.70001171033616,79.80979936911301,1.6089253608362801,1.0648662671536209
37.40557929122862,40.00928876089722,48.61036854446331,46.71814589273552,45.6527133881801,55.70951887662787,10.39476885031632,143.9969978766152,1.3294027303317966,268.3200897296967,131.66866122387205,142.4369535302606,10.76829230638856,274.10561475413266,77.41486805212584,95.32851443719883,101.36223226480797,0.756283507493818,0.9179549480329291
51.320996220471955,62.12347484405477,24.796328760334802,57.04723422336784,41.82715198876575,34.46541905980889,11.25473025010129,128.88781250748696,1.1966026457620353,229.46456939170645,117.9444769695725,153.6361281272315,35.691651157658995,271.580605096804,113.44447106452672,81.84356298370264,76.29257104857464,1.4677280044576646,0.7627226470164215
84.77154805645726,26.972502801241752,35.52559836154917,39.33491249267204,51.382493402851956,41.35720820366173,12.210857914847235,159.02064475616228,1.4466067691449715,300.4860046024928,171.6796398208584,107.66462349757552,64.01501632328288,279.34426331843395,111.74405085769902,74.86051085422122,92.73970160651368,1.1920674905363073,1.5799036916986038
23.599811349103888,51.96011639251669,44.634872549244044,50.81843839046336,49.789103612239806,36.365733751554494,10.851092027234799,161.91471414068997,1.5980460073896317,224.31236139182028,118.02378751058774,139.14428853453455,21.120501023946815,257.1680760451223,75.55992774162058,95.4533109397074,86.1548373637943,0.8669619498711789,0.842159097204337
53.566310567157345,37.986279605824876,43.92493258010693,26.408132262424164,51.9516218693801,39.19248062476284,7.878879546092422,184.30011282492168,0.9371500627696918,322.40212600695446,149.44286501664436,103.58689249301187,45.85597252363249,253.02975750965624,91.55259017298222,70.3330648425311,91.14410249414294,0.9935805731983952,1.4288871335060425
78.98904388058301,42.884509897042726,23.728328027916167,46.70501891000127,51.234338482463244,55.54994456480764,9.698858123363246,145.60852684704818,1.1940500460138213,287.21096591989414,153.95171039096243,145.13947337185164,8.812237019110796,299.09118376281407,121.87355377762574,70.43334693791743,106.78428304727089,1.1307173024862607,1.053457405031374
46.99889396602347,35.858839717834755,42.60009682163842,35.903646567632975,31.310231365463064,49.24166177200014,13.65787454452839,161.91514593637913,1.3985914180090053,253.94017457208514,120.90922215312496,121.00414805746787,0.09492590434291515,241.91337021059283,82.85773368385823,78.50374338927139,80.55189313746321,1.0160123878938518,0.9910255026425235
49.81670772566918,63.30439593008477,33.92147369175432,36.53328688578451,57.786163344528234,31.352886008385504,12.934450531175818,170.95250130840802,1.506058668633353,277.0446260141919,141.52434476195174,131.1905688242548,10.333775937696942,272.71491358620654,113.12110365575396,70.45476057753883,89.13904935291373,1.254962244086473,1.0706084860721496
58.57936546594663,63.30811705647801,51.98667904945913,51.80591232320758,33.29268276534157,32.43123245550966,9.357375360502969,158.60425933490896,1.1003211070132508,233.11661428407865,143.85872728074733,147.54526183519525,3.686534554447917,291.4039891159426,121.88748252242465,103.7925913726667,65.72391522085123,1.826743561420011,0.9684504608457493
82.37084439186432,44.631993320008334,37.998202273489625,47.686388766936105,46.3921190037041,64.29499081116623,9.799844593460938,158.3553040602285,1.2848972988129803,245.98150058167374,166.76116566905804,156.61337289811067,10.147792770947376,323.3745385671687,127.00283771187266,85.68459104042573,110.68710981487033,1.1371306672935604,1.0580394455289082
50.416470049730236,60.63373459665398,43.59287470422271,36.318707876722755,65.01698359956488,28.865125399144244,11.401943847436494,134.8019960790261,0.7811175278490401,286.8832057823219,159.02632835351784,125.81756787252098,33.20876048099686,284.84389622603885,111.05020464638422,79.91158258094546,93.88210899870913,1.170401942139535,1.2539771186384336
53.340270605309016,58.919088297030626,38.908793925188924,63.52230163402878,57.14467467836196,65.76102371671877,8.113518647560554,169.41787932483606,1.1567877950878822,378.5138689806678,149.3937392088599,188.20241364777817,38.808674438918274,337.59615285663807,112.25935890233964,102.43109555921771,122.90569839508072,0.9060064255026752,0.789597428111955
53.48473086572224,53.07322368499836,46.66444460318179,50.5882969878062,68.38543339290797,38.528992933705666,10.202277732533712,154.64522677609492,1.6559749631884997,264.05003048062815,168.534608861812,142.19051360651022,26.344095255301767,310.7251224683222,106.55795455072061,97.252741590988,106.91442632661364,0.9874301164166176,1.176995630624999
93.08895124088184,87.37255299375366,32.31930578990285,33.58230706252735,44.243086650312485,48.604619312780045,12.052004729864285,189.57749502766478,1.2484102097199081,325.3657128102198,169.65134368109716,169.55947936906105,0.09186431203610823,339.2108230501582,180.4615042346355,65.90161285243019,92.84770596309252,1.922918651901897,0.9946755484284819
92.8017913346068,42.3868207429021,46.68253294678975,13.771557713654111,43.339157943936165,50.661325146378765,7.984710113126309,173.60359001353837,0.8592294890705108,221.98260553467915,182.8234822253327,106.81970360293498,76.00377862239772,289.6431858282677,135.1886120775089,60.45409066044386,94.00048309031493,1.423030785527564,1.69564074205409
75.06080846818315,55.21457636069705,52.08962820007376,40.7781193997315,64.10749808696337,42.223257612385005,12.727516862309635,147.649386406763,1.4305782982256585,306.8336931524667,191.25793475522028,138.21595337281354,53.04198138240673,329.4738881280338,130.2753848288802,92.86774759980526,106.33075569934837,1.2137749704642313,1.3738219659570254
65.79279598762284,49.264194560566615,58.35560647906783,34.08944834753938,51.80562851129394,54.78646257505158,9.865137311679629,145.98356998350155,1.2310227535980238,248.89450520501757,175.95403097798462,138.14010548315758,37.81392549482703,314.09413646114217,115.05699054818945,92.44505482660722,106.59209108634552,1.0693814887922677,1.264581698906957
71.06052863844363,49.42329978054368,55.837896109571396,31.734613453565014,74.92410894977832,45.091598176208905,8.92648888941496,135.78071399109984,1.3591621348441982,337.3132100746187,201.82253369779335,126.2495114103176,75.57302228747575,328.07204510811096,120.48382841898731,87.5725095631364,120.01570712598722,0.9956048787415159,1.5860377887582935
82.36098042226199,57.39118006137219,34.63878166316192,33.043878410775086,38.95378357826817,37.482221438783185,6.681290551739788,154.71847073950272,1.3288055708425104,231.30707128286338,155.95354566369207,127.91727991093046,28.036265752761608,283.87082557462253,139.75216048363419,67.682660073937,76.43600501705136,1.8047439360134971,1.2097179351863543
45.96249197396413,50.58406449715533,45.77149723468581,39.5313140039422,58.79962034600464,38.4655187099066,10.745627039234115,170.55895917708983,1.2953449215181503,345.8273869796074,150.5336095546546,128.58089721100413,21.95271234365046,279.1145067656587,96.54655647111946,85.30281123862801,97.26513905591123,0.982510760160692,1.1616959968222162
77.63743567173155,42.093598598616424,48.07497237651637,51.14912513112499,57.63301261356227,44.08535687888661,10.666822812788933,162.44143039512258,1.0878129822200935,313.9186589411847,183.34542066181018,137.32808060862803,46.01734005318215,320.67350127043824,119.73103427034798,99.22409750764136,101.71836949244889,1.1656243655537166,1.325438912006231
41.191789983764814,56.86341246939597,45.900448553493575,28.196817741319688,64.29578769860365,67.09681776114795,7.4644518204603365,173.98863211626923,0.9255487872715515,190.9805101152108,151.38802623586204,152.15704797186362,0.7690217360015765,303.54507420772563,98.05520245316077,74.09726629481327,131.3926054597516,0.7406395705609883,0.9884496224011411
50.43372746319885,72.73497470130978,47.53478467387888,37.29619652894788,57.487137509413,48.20983056965457,5.337009089085369,146.07175360785894,1.2676868022050696,259.8541646382188,155.45564964649074,158.24100179991223,2.785352153421485,313.69665144640294,123.16870216450863,84.83098120282676,105.69696807906757,1.1543786518210593,0.9762287846055012
73.60657793700452,69.1414956996775,44.23943613592993,35.982488814011845,58.52817409922208,40.651521585323735,9.153330118230153,172.06118200077415,1.4313231137411209,269.41602708378434,176.37418817215652,145.77550609901309,30.598682073143436,322.1496942711696,142.74807363668202,80.22192494994178,99.1796956845458,1.424920216230034,1.201659547017174
38.56978949661047,58.04566732613066,34.54744592232099,29.762264483777262,52.11138273927919,33.26691804417788,7.009781957749885,154.14015804031587,1.0864991271399946,243.02936708065698,125.22861815821065,121.07484985408581,4.1537683041248386,246.30346801229646,96.61545682274112,64.30971040609825,85.37830078345706,1.118515367244231,1.0258347096711116
57.89896919717001,43.96904779301607,42.071105534304294,40.8129578504468,61.8463904229037,47.502881337662394,6.103882060672676,174.09044516375465,1.09590297608956,318.09567444770147,161.81646515437802,132.28488698112525,29.53157817325277,294.10135213550325,101.86801699018608,82.8840633847511,109.3492717605661,0.9231417241358647,1.2140646161728237
47.07367656210472,57.79644400599204,48.46786701299864,55.72111339345857,44.44223585221325,41.50698958408949,9.947711904588736,132.39297297656077,1.3456063799863358,360.82894038185384,139.98377942731662,155.02454698354012,15.0407675562235,295.00832641085674,104.87012056809677,104.1889804064572,85.94922543630274,1.206107587984467,0.8971907442364455
56.16570944204105,71.26964535018908,44.61605393230768,44.161786119218625,61.20940792552256,21.553029979123544,9.356555484104062,144.64629752225218,1.6294080753160425,350.0432357364512,161.9911712998713,136.98446144853125,25.006709851340048,298.9756327484025,127.43535479223013,88.77784005152631,82.7624379046461,1.5213902314698697,1.1739812555654656
18.02116341808913,72.86783893490481,29.036464948233558,38.71113972336391,72.64401357279823,54.19304792714945,8.235199847792458,144.666918131882,1.5982913226557995,394.0223345338032,119.70164193912092,165.77202658541816,46.07038464629724,285.4736685245391,90.88900235299394,67.74760467159746,126.83706149994768,0.7109753719818657,0.7177561152787906
33.42700343235229,60.39530589349594,31.223817232500764,33.61217818707459,41.72232070605268,57.31576348932572,7.917715231201207,166.90154997853736,1.0381474440609382,208.93894476065265,106.37314137090573,151.32324756989624,44.95010619899051,257.69638894080197,93.82230932584824,64.83599541957535,99.03808419537839,0.9378659145711897,0.6983381924160625
49.50184148103124,49.534641997506725,35.9075838325798,38.46787349514289,58.60300656012117,54.39768685028786,10.611011248693526,131.17611738601454,1.3759059921730068,224.90131589011781,144.01243187373223,142.4002023429375,1.6122295307947354,286.41263421666974,99.03648347853797,74.3754573277227,113.00069341040904,0.8687357990183528,1.0042693770356794
73.91193647637874,51.95870875850693,37.95186498455632,20.824570525441175,55.30971343366416,69.98930572390316,10.307452430179966,153.2753301073193,1.2857447090654337,283.5331671791382,167.17351489459924,142.77258500785126,24.400929886747974,309.9460999024505,125.87064523488567,58.7764355099975,125.29901915756732,0.9966082561405547,1.1627635051944714
57.395464758146765,66.58068891007757,41.572732284038565,37.39822007113305,38.82186964218351,52.941822337574905,12.402867646771384,172.31353657802782,1.33894176625309,332.57934679640977,137.79006668436884,156.92073131878553,19.13066463441669,294.71079800315437,123.97615366822433,78.97095235517162,91.76369197975842,1.336472827054756,0.8725267767803071
60.04268873845216,65.29519322306875,30.229054966957698,36.0670023710332,51.35199056413725,44.35455518566911,9.65412771093985,165.87521223548856,1.232687498934272,322.9654111729409,141.62373426954713,145.71675077977108,4.093016510223947,287.3404850493182,125.3378819615209,66.2960573379909,95.70654574980637,1.296064097727034,0.9652867414037214
70.32334066653428,28.634505817930243,47.94955834106291,42.773528096692296,60.88450714647021,54.68787015909173,6.011672224954734,155.5237366312194,1.1508730176586357,288.26680319398173,179.15740615406742,126.09590407371427,53.06150208035315,305.2533102277817,98.95784648446453,90.7230864377552,115.57237730556194,0.8488961859727211,1.4096237597881836
46.80695485486422,64.87926347188416,21.424356757300153,47.48504700278654,59.273000468377774,58.016013084978844,8.588076708687357,177.69999770330958,1.4831896206922845,300.70801283864813,127.50431208054215,170.38032355964955,42.876011479107405,297.88463564019173,111.68621832674839,68.90940376008669,117.28901355335663,0.9441808243364046,0.7439845452045947
64.25440985710937,65.66932510044292,45.28701686270565,45.45329422400696,39.674851010431695,46.98258067555085,8.032234353631802,161.4617544478891,1.0645167596074556,303.2138240032413,149.2162777302467,158.10520000000074,8.888922269754033,307.32147773024747,129.92373495755228,90.74031108671261,86.65743168598254,1.4821759257444524,0.9378466431659431
47.91950222901576,41.692128624920905,45.06533427620021,36.68062769605175,53.39146468750074,51.2849345107784,9.6471009321357,159.1294298669593,1.311540082117224,398.1104401016187,146.3763011927167,129.65769083175104,16.71861036096567,276.03399202446775,89.61163085393667,81.74596197225196,104.67639919827914,0.8479814938224725,1.120303751435548
34.08495758819089,43.525283256644784,46.44098654133265,32.825907309704895,55.75873233689505,46.71688947674153,7.263904109543416,150.8936336823607,1.5843884404394641,351.21094240071125,136.2846764664186,123.06808004309121,13.216596423327388,259.35275650950985,77.61024084483567,79.26689385103754,102.47562181363658,0.7500340610140481,1.0984668773715554
54.13650309367348,43.64253852823547,9.330123670753334,31.726069269959492,61.097131068403655,64.60980013600815,7.22156952870697,182.16331490157387,1.2488731161516422,295.8998787654472,124.56375783283048,139.97840793420312,15.414650101372644,264.54216576703357,97.77904162190896,41.056192940712826,125.7069312044118,0.7716944976290642,0.8835662117206372
68.60708793607587,44.79605796215729,26.50724515583859,30.18294098655805,50.688936141605275,63.42945291802761,7.465230385739121,179.17439356457314,1.3706591785274491,255.85929608912346,145.80326923351973,138.40845186674295,7.394817366776778,284.2117211002627,113.40314589823316,56.69018614239664,114.11838905963288,0.9851001809927066,1.045871088023339
65.07883576499702,33.74875619208649,36.47303982592979,31.849351620406054,43.320899081747314,45.35684540012704,9.345776409355537,160.50871260622432,1.4981006155959027,205.22955782571154,144.87277467267413,110.95495321261959,33.91782146005454,255.8277278852937,98.82759195708351,68.32239144633584,88.67774448187436,1.102030303372076,1.2940273790078636
59.822542582817704,59.6963789432792,41.682820378048596,36.76872569210283,63.46814833128634,38.70380582074462,11.258588368601009,160.63254234779703,1.080731165533935,319.3602784724539,164.97351129215264,135.16891045612664,29.804600836025998,300.1424217482793,119.5189215260969,78.45154607015142,102.17195415203096,1.1584439056953169,1.2115358104837506
95.88547898906589,43.214209018487345,39.186085979147066,25.797479510146154,37.14160440528948,46.95109715415505,9.102709921043028,158.1294954735693,1.040300581735553,286.2901854581898,172.21316937350244,115.96278568278855,56.25038369071389,288.175955056291,139.09968800755323,64.98356548929323,84.09270155944452,1.6346841204751292,1.4723757506986614
66.19368240463169,53.944242458630654,31.86253400029365,42.43228591362848,42.388876201048326,28.23784941994949,9.223661982618491,155.9392122774261,1.0715992536253758,341.42922181610544,140.44509260597366,124.61437779220864,15.830714813765013,265.05947039818227,120.13792486326234,74.29481991392214,70.62672562099782,1.6772779129811732,1.1180654243123187
74.6810400890602,47.53646825426507,52.83043986769573,36.91492795003098,59.26555418342939,57.38023127252868,12.775410244555003,152.93153386703614,1.659915419923097,326.66900368623845,186.77703414018532,141.83162747682474,44.945406663360586,328.60866161701006,122.21750834332528,89.7453678177267,116.64578545595808,1.038860065149369,1.3076727993629491
93.57215007746929,58.82766282095035,43.240294995894025,29.651142629025586,53.99598004977637,58.7738073289261,12.592373702656394,162.89209872554352,1.173899087529897,272.0702968631455,190.80842512313967,147.25261277890203,43.55581234423764,338.0610379020417,152.39981289841964,72.8914376249196,112.76978737870246,1.3395455543142614,1.287049324437227
